studentid,userid
620002141,2141
620002142,2142
620002143,2143
620002144,2144
620002145,2145
620002146,2146
620002147,2147
620002148,2148
620002149,2149
620002150,2150
620002151,2151
620002152,2152
620002153,2153
620002154,2154
620002155,2155
620002156,2156
620002157,2157
620002158,2158
620002159,2159
620002160,2160
620002161,2161
620002162,2162
620002163,2163
620002164,2164
620002165,2165
620002166,2166
620002167,2167
620002168,2168
620002169,2169
620002170,2170
620002171,2171
620002172,2172
620002173,2173
620002174,2174
620002175,2175
620002176,2176
620002177,2177
620002178,2178
620002179,2179
620002180,2180
620002181,2181
620002182,2182
620002183,2183
620002184,2184
620002185,2185
620002186,2186
620002187,2187
620002188,2188
620002189,2189
620002190,2190
620002191,2191
620002192,2192
620002193,2193
620002194,2194
620002195,2195
620002196,2196
620002197,2197
620002198,2198
620002199,2199
620002200,2200
620002201,2201
620002202,2202
620002203,2203
620002204,2204
620002205,2205
620002206,2206
620002207,2207
620002208,2208
620002209,2209
620002210,2210
620002211,2211
620002212,2212
620002213,2213
620002214,2214
620002215,2215
620002216,2216
620002217,2217
620002218,2218
620002219,2219
620002220,2220
620002221,2221
620002222,2222
620002223,2223
620002224,2224
620002225,2225
620002226,2226
620002227,2227
620002228,2228
620002229,2229
620002230,2230
620002231,2231
620002232,2232
620002233,2233
620002234,2234
620002235,2235
620002236,2236
620002237,2237
620002238,2238
620002239,2239
620002240,2240
620002241,2241
620002242,2242
620002243,2243
620002244,2244
620002245,2245
620002246,2246
620002247,2247
620002248,2248
620002249,2249
620002250,2250
620002251,2251
620002252,2252
620002253,2253
620002254,2254
620002255,2255
620002256,2256
620002257,2257
620002258,2258
620002259,2259
620002260,2260
620002261,2261
620002262,2262
620002263,2263
620002264,2264
620002265,2265
620002266,2266
620002267,2267
620002268,2268
620002269,2269
620002270,2270
620002271,2271
620002272,2272
620002273,2273
620002274,2274
620002275,2275
620002276,2276
620002277,2277
620002278,2278
620002279,2279
620002280,2280
620002281,2281
620002282,2282
620002283,2283
620002284,2284
620002285,2285
620002286,2286
620002287,2287
620002288,2288
620002289,2289
620002290,2290
620002291,2291
620002292,2292
620002293,2293
620002294,2294
620002295,2295
620002296,2296
620002297,2297
620002298,2298
620002299,2299
620002300,2300
620002301,2301
620002302,2302
620002303,2303
620002304,2304
620002305,2305
620002306,2306
620002307,2307
620002308,2308
620002309,2309
620002310,2310
620002311,2311
620002312,2312
620002313,2313
620002314,2314
620002315,2315
620002316,2316
620002317,2317
620002318,2318
620002319,2319
620002320,2320
620002321,2321
620002322,2322
620002323,2323
620002324,2324
620002325,2325
620002326,2326
620002327,2327
620002328,2328
620002329,2329
620002330,2330
620002331,2331
620002332,2332
620002333,2333
620002334,2334
620002335,2335
620002336,2336
620002337,2337
620002338,2338
620002339,2339
620002340,2340
620002341,2341
620002342,2342
620002343,2343
620002344,2344
620002345,2345
620002346,2346
620002347,2347
620002348,2348
620002349,2349
620002350,2350
620002351,2351
620002352,2352
620002353,2353
620002354,2354
620002355,2355
620002356,2356
620002357,2357
620002358,2358
620002359,2359
620002360,2360
620002361,2361
620002362,2362
620002363,2363
620002364,2364
620002365,2365
620002366,2366
620002367,2367
620002368,2368
620002369,2369
620002370,2370
620002371,2371
620002372,2372
620002373,2373
620002374,2374
620002375,2375
620002376,2376
620002377,2377
620002378,2378
620002379,2379
620002380,2380
620002381,2381
620002382,2382
620002383,2383
620002384,2384
620002385,2385
620002386,2386
620002387,2387
620002388,2388
620002389,2389
620002390,2390
620002391,2391
620002392,2392
620002393,2393
620002394,2394
620002395,2395
620002396,2396
620002397,2397
620002398,2398
620002399,2399
620002400,2400
620002401,2401
620002402,2402
620002403,2403
620002404,2404
620002405,2405
620002406,2406
620002407,2407
620002408,2408
620002409,2409
620002410,2410
620002411,2411
620002412,2412
620002413,2413
620002414,2414
620002415,2415
620002416,2416
620002417,2417
620002418,2418
620002419,2419
620002420,2420
620002421,2421
620002422,2422
620002423,2423
620002424,2424
620002425,2425
620002426,2426
620002427,2427
620002428,2428
620002429,2429
620002430,2430
620002431,2431
620002432,2432
620002433,2433
620002434,2434
620002435,2435
620002436,2436
620002437,2437
620002438,2438
620002439,2439
620002440,2440
620002441,2441
620002442,2442
620002443,2443
620002444,2444
620002445,2445
620002446,2446
620002447,2447
620002448,2448
620002449,2449
620002450,2450
620002451,2451
620002452,2452
620002453,2453
620002454,2454
620002455,2455
620002456,2456
620002457,2457
620002458,2458
620002459,2459
620002460,2460
620002461,2461
620002462,2462
620002463,2463
620002464,2464
620002465,2465
620002466,2466
620002467,2467
620002468,2468
620002469,2469
620002470,2470
620002471,2471
620002472,2472
620002473,2473
620002474,2474
620002475,2475
620002476,2476
620002477,2477
620002478,2478
620002479,2479
620002480,2480
620002481,2481
620002482,2482
620002483,2483
620002484,2484
620002485,2485
620002486,2486
620002487,2487
620002488,2488
620002489,2489
620002490,2490
620002491,2491
620002492,2492
620002493,2493
620002494,2494
620002495,2495
620002496,2496
620002497,2497
620002498,2498
620002499,2499
620002500,2500
620002501,2501
620002502,2502
620002503,2503
620002504,2504
620002505,2505
620002506,2506
620002507,2507
620002508,2508
620002509,2509
620002510,2510
620002511,2511
620002512,2512
620002513,2513
620002514,2514
620002515,2515
620002516,2516
620002517,2517
620002518,2518
620002519,2519
620002520,2520
620002521,2521
620002522,2522
620002523,2523
620002524,2524
620002525,2525
620002526,2526
620002527,2527
620002528,2528
620002529,2529
620002530,2530
620002531,2531
620002532,2532
620002533,2533
620002534,2534
620002535,2535
620002536,2536
620002537,2537
620002538,2538
620002539,2539
620002540,2540
620002541,2541
620002542,2542
620002543,2543
620002544,2544
620002545,2545
620002546,2546
620002547,2547
620002548,2548
620002549,2549
620002550,2550
620002551,2551
620002552,2552
620002553,2553
620002554,2554
620002555,2555
620002556,2556
620002557,2557
620002558,2558
620002559,2559
620002560,2560
620002561,2561
620002562,2562
620002563,2563
620002564,2564
620002565,2565
620002566,2566
620002567,2567
620002568,2568
620002569,2569
620002570,2570
620002571,2571
620002572,2572
620002573,2573
620002574,2574
620002575,2575
620002576,2576
620002577,2577
620002578,2578
620002579,2579
620002580,2580
620002581,2581
620002582,2582
620002583,2583
620002584,2584
620002585,2585
620002586,2586
620002587,2587
620002588,2588
620002589,2589
620002590,2590
620002591,2591
620002592,2592
620002593,2593
620002594,2594
620002595,2595
620002596,2596
620002597,2597
620002598,2598
620002599,2599
620002600,2600
620002601,2601
620002602,2602
620002603,2603
620002604,2604
620002605,2605
620002606,2606
620002607,2607
620002608,2608
620002609,2609
620002610,2610
620002611,2611
620002612,2612
620002613,2613
620002614,2614
620002615,2615
620002616,2616
620002617,2617
620002618,2618
620002619,2619
620002620,2620
620002621,2621
620002622,2622
620002623,2623
620002624,2624
620002625,2625
620002626,2626
620002627,2627
620002628,2628
620002629,2629
620002630,2630
620002631,2631
620002632,2632
620002633,2633
620002634,2634
620002635,2635
620002636,2636
620002637,2637
620002638,2638
620002639,2639
620002640,2640
620002641,2641
620002642,2642
620002643,2643
620002644,2644
620002645,2645
620002646,2646
620002647,2647
620002648,2648
620002649,2649
620002650,2650
620002651,2651
620002652,2652
620002653,2653
620002654,2654
620002655,2655
620002656,2656
620002657,2657
620002658,2658
620002659,2659
620002660,2660
620002661,2661
620002662,2662
620002663,2663
620002664,2664
620002665,2665
620002666,2666
620002667,2667
620002668,2668
620002669,2669
620002670,2670
620002671,2671
620002672,2672
620002673,2673
620002674,2674
620002675,2675
620002676,2676
620002677,2677
620002678,2678
620002679,2679
620002680,2680
620002681,2681
620002682,2682
620002683,2683
620002684,2684
620002685,2685
620002686,2686
620002687,2687
620002688,2688
620002689,2689
620002690,2690
620002691,2691
620002692,2692
620002693,2693
620002694,2694
620002695,2695
620002696,2696
620002697,2697
620002698,2698
620002699,2699
620002700,2700
620002701,2701
620002702,2702
620002703,2703
620002704,2704
620002705,2705
620002706,2706
620002707,2707
620002708,2708
620002709,2709
620002710,2710
620002711,2711
620002712,2712
620002713,2713
620002714,2714
620002715,2715
620002716,2716
620002717,2717
620002718,2718
620002719,2719
620002720,2720
620002721,2721
620002722,2722
620002723,2723
620002724,2724
620002725,2725
620002726,2726
620002727,2727
620002728,2728
620002729,2729
620002730,2730
620002731,2731
620002732,2732
620002733,2733
620002734,2734
620002735,2735
620002736,2736
620002737,2737
620002738,2738
620002739,2739
620002740,2740
620002741,2741
620002742,2742
620002743,2743
620002744,2744
620002745,2745
620002746,2746
620002747,2747
620002748,2748
620002749,2749
620002750,2750
620002751,2751
620002752,2752
620002753,2753
620002754,2754
620002755,2755
620002756,2756
620002757,2757
620002758,2758
620002759,2759
620002760,2760
620002761,2761
620002762,2762
620002763,2763
620002764,2764
620002765,2765
620002766,2766
620002767,2767
620002768,2768
620002769,2769
620002770,2770
620002771,2771
620002772,2772
620002773,2773
620002774,2774
620002775,2775
620002776,2776
620002777,2777
620002778,2778
620002779,2779
620002780,2780
620002781,2781
620002782,2782
620002783,2783
620002784,2784
620002785,2785
620002786,2786
620002787,2787
620002788,2788
620002789,2789
620002790,2790
620002791,2791
620002792,2792
620002793,2793
620002794,2794
620002795,2795
620002796,2796
620002797,2797
620002798,2798
620002799,2799
620002800,2800
620002801,2801
620002802,2802
620002803,2803
620002804,2804
620002805,2805
620002806,2806
620002807,2807
620002808,2808
620002809,2809
620002810,2810
620002811,2811
620002812,2812
620002813,2813
620002814,2814
620002815,2815
620002816,2816
620002817,2817
620002818,2818
620002819,2819
620002820,2820
620002821,2821
620002822,2822
620002823,2823
620002824,2824
620002825,2825
620002826,2826
620002827,2827
620002828,2828
620002829,2829
620002830,2830
620002831,2831
620002832,2832
620002833,2833
620002834,2834
620002835,2835
620002836,2836
620002837,2837
620002838,2838
620002839,2839
620002840,2840
620002841,2841
620002842,2842
620002843,2843
620002844,2844
620002845,2845
620002846,2846
620002847,2847
620002848,2848
620002849,2849
620002850,2850
620002851,2851
620002852,2852
620002853,2853
620002854,2854
620002855,2855
620002856,2856
620002857,2857
620002858,2858
620002859,2859
620002860,2860
620002861,2861
620002862,2862
620002863,2863
620002864,2864
620002865,2865
620002866,2866
620002867,2867
620002868,2868
620002869,2869
620002870,2870
620002871,2871
620002872,2872
620002873,2873
620002874,2874
620002875,2875
620002876,2876
620002877,2877
620002878,2878
620002879,2879
620002880,2880
620002881,2881
